id,text,label
81,"The social network has been using artificial intelligence software to scan satellite imagery and identify human-built structures.
It hopes to use the information to determine where internet-beaming drones would best be deployed.
But it suggests others could also make use of the maps.
""We believe this data has many more impactful applications, such as socio-economic research and risk assessment for natural disasters,"" Facebook said in a blog.
One expert raised concerns.
""I am torn in my reaction between excitement at the technical innovation and concern about the public policy issues,"" said  Emily Taylor, an associate fellow at the Chatham House think tank.
""This takes knowing your customers to stalker-like levels.""
But the British Red Cross charity said the initiative could potentially help it locate vulnerable communities.
Facebook first detailed its work on the mapping project last year, in a briefing about its Aquila drones.
At the time, the social network's engineering chief, Jay Parikh, said the technology could spot structures as small as a tent.
He said the population maps it produced were many times more detailed than those of an alternative scheme co-ordinated by Columbia University, the Gridded Population of the World (GPW) project, which seeks to collate existing data.
""You look at the Middle East, and all of a sudden there are big splotches,"" he said of the GPW's maps.
""Your intuition says that's probably not how people are distributed in terms of living.
""We can be much more precise and exact [with our] fine grain level of information.""
In its update - released to coincide with the Mobile World Congress tech show - Facebook said it had analysed 14.6 billion satellite images covering 20 countries. This had resulted in 350TB of data.
""Our final data set has a spatial resolution of 5m [16.4ft] and thereby improves over previous countrywide data sets by multiple orders of magnitude,"" it said.
It added, however, the task had not been without problems.
""While recognising structures in aerial imagery is a popular task in computer vision, scaling it to a global level came with additional difficulty.
""Aside from processing billions of images, finding buildings with high fidelity in rural areas is really a needle-in-a-haystack problem.
""Typically, more than 99% of the landmass we analyse does not contain any human-made structure, and it therefore poses a challenge for the machine learning algorithms to learn from such an unbalanced data set.""
Facebook intends to use the maps to inform its Internet.org initiative, which aims to connect more people to the internet.
The company is currently developing drones that would extend internet signals beyond cities via lasers beamed between the aircraft.
Although it will be several years before Facebook hopes to have the technology ready, the maps could allow it to work out where the drones would have the most impact.
In the meantime, others hope the data could prove useful for their own efforts.
The Red Cross already has a map initiative of its own, the Missing Maps Project, developed in conjunction with the Humanitarian OpenStreetMap Team and Medecins Sans Frontieres.
It said the extra information could help the organisations respond more effectively to people in need.
""There are many areas globally that still remain off the digital map,"" said British Red Cross maps expert Andrew Braye.
""These areas are also home to vulnerable communities at risk from natural disasters or conflict.
""Organisations that share open data are enabling the humanitarian sector to respond more rapidly.
""The information is then available to emergency responders and assists with decision-making.""
Follow all the BBC's MWC coverage via the Mobile World Congress 2016  tag in our news app.
You can also keep track of our technology correspondent Rory Cellan-Jones and the rest of the team covering the Barcelona event, via a dedicated Twitter list.",Facebook has announced it will make highly detailed maps of places where it believes people are living available to the public later this year.
82,"Lesbos used to get more than 5,000 a day. On Monday there were just four.
But with Europe's borders closed, more than 50,000 migrants remain in Greece waiting for a decision about their futures.
Angus Crawford visited three sites to find out how they are living.
Miracle is sleeping. He cannot tell me anything about the conditions in Moria camp.
He is unaware of the smell of raw sewage that hangs around the entrance gate.  He does not know about the fighting between migrants that insiders say breaks out on a regular basis.
Luckily on Tuesday the tear gas fired by police at young migrants throwing stones never reached him.
He does not have to stand in line for hours to get food.
Miracle is just 10 months old and is strapped to his mother's back.
She tells me her name is Blessing. She says she is Nigerian, a Christian from Kano, and that she left because of the Islamist militants, Boko Haram.
I have no way of independently checking her story.
But here she is in Moria, once a transit camp for migrants, now since the EU deal with Turkey, a detention centre, run by central government.
There are several thousand people inside even though it was never built to house so many.
It is another sign of how Greece was simply overwhelmed by the numbers who came, while itself in the middle of an economic crisis.
Most of those who arrived before March 20, the start of the EU-Turkey agreement, are free to come and go, but cannot leave the island.
Those who came after that date are locked in, waiting for a decision about their asylum claims.
Moria's chain link fence, topped with razor wire, snakes on its way up into olive groves.  It surrounds a collection of converted shipping containers, large white plastic shelters and small tents.
I meet one man who says simply, ""in here, I fear for my life"".
'A hellish Glastonbury'
Five minutes drive away, another camp. There is no razor wire, no police guarding the gate. The first thing I see is an electronic display board.
It reads ""the camp director wishes you a pleasant and safe stay"".
There are orderly lines of white UN refugee agency tents. Children run up and down the pathways between them.
This is run by the council, for migrants who arrived before the 20th, and for the vulnerable: families with children, pregnant women and the disabled.
They can leave the camp, but not Lesbos.
One aid worker tells me it is the best camp he has seen.
It sits on top of a hill, surrounded on three sides by the Aegean. In the distance lie the ruins of a castle.
The facilities may be better and site picturesque, but those who I meet inside tell me it is still in effect an open air waiting room.
Amiyah is 19 and from Damascus. The rest of her family are in Germany. But she cannot join them.
Abdul, who is 16, complains about the food and says everyone is getting sick.
Tareq tells me he had only â‚¬50 left after paying a smuggler, but yesterday even that was stolen.
The migrant crisis in seven charts
The Plaza is an eight storey hotel not far from the centre of Athens. It has three stars and more than 60 rooms.
There are more than 140 guests, but none of them have to pay to stay.
The hotel was a casualty of the economic crash, going bankrupt in 2010 and closing its doors.
But last Friday a group of activists and former workers unlawfully reopened the Plaza, with migrants as guests.
The reception is manned by volunteers 24 hours a day and the kitchen turns out food. There are more than 70 children staying here.
When we visit there is laughter and singing from the playroom on the first floor.
And in a rack by the entrance, yellowing maps of Athens still waiting for the tourists who never came.",There has been a dramatic reduction in the number of migrants arriving in Greece since an agreement between Turkey and the EU came into force.
83,"Hatfield Colliery closed in June with the loss of 430 jobs after almost a century of production.
The short ceremony took place at the mine, near Doncaster.
John Grogan, chairman of the Hatfield Employee Benefit Trust, which has run the mine since 2013, said it was ""the end of an era"".
He said: ""On Monday the company will be wound up in the High Court and that will represent the end of coal mining in South Yorkshire after many generations.
""In 1980 there were 50,000 miners in South Yorkshire. On Monday morning when we're in the High Court there will be none.
""We're presenting this piece of coal as a symbol of our respect for all the miners who have gone before us in South Yorkshire and helped build the economy of our country and keep the lights on for many decades.""
Accepting the gift the Mayor of Doncaster Ros Jones said: ""On behalf of Doncaster and South Yorkshire I'm humbled to accept this.""
The only remaining deep coal mine in England, Kellingley colliery in North Yorkshire, is due to close later this year.",The last lump of coal mined in South Yorkshire has been presented to Doncaster's mayor at a ceremony marking the end of mining in the region.
84,"The man, who is in his 50s, also sustained a suspected broken leg in the first attack on Castle Street at about 18:45 BST on Saturday.
Police said he was taken to hospital after a row on a garage forecourt.
A short time later, another man and a woman were assaulted in licensed premises on Castle Street.
Detectives have appealed for anyone who witnessed the attacks to contact police.","A man's eye socket has been broken and two other people have received minor injuries during two assaults in Ballycastle, County Antrim."
85,"The Nobel committee praised him for a peace deal signed with Farc rebels, but rejected by Colombians in a vote.
Mr Santos said he dedicated the award to ""all the victims of the conflict"", and the Farc leader congratulated him.
About 260,000 people have been killed and more than six million internally displaced in Colombia.
The award did not include Farc leader Rodrigo Londono, known as Timochenko, who also signed the accord.
The head of the Nobel commitee said the award recognised the president's ""resolute efforts"" to end the conflict.
""The award should also be seen as a tribute to the Colombian people who, despite great hardships and abuses, have not given up hope of a just peace, and to all the  parties who have contributed to the peace process,"" Kaci Kullman Five added.
Sources: BBC Monitoring, Colombian presidency
Mr Santos said on Twitter: ""This honourable distinction is not for me, it's for all the victims of the conflict. Together we'll win the most important award of them all: peace.""
The peace deal was rejected by 50.2% of voters who went to the polls on 2 October.
The committee acknowledged the result, saying: ""What the 'No' side rejected was not the desire for peace, but a specific peace agreement.""
It also said that finding a balance between the need for reconciliation and ensuring justice for the victims would be a difficult challenge.
Also on Twitter, Farc leader Timochenko said: ""I congratulate President Juan Manuel Santos, Cuba and Norway, who sponsored the process, and Venezuela and Chile, who assisted it, without them, peace would be impossible.""
Earlier, he had written: ""The only prize we aspire to is peace with social justice for Colombia, without (right-wing) paramilitary groups, without retaliation or lies. Peace in the streets.""
This was a Peace Prize for a peace deal that wasn't. President Santos joins a long line of Nobel Peace Prize winners who have been rewarded for effort as much as achievement.
But it is too easy to be cynical. The Nobel Peace Prize has often been controversial. In recent years a variety of international bureaucracies have won - the EU, the IAEA and the OPCW.
Why, some have argued, should people get a prize for simply doing their job? What, others ask, had US President Barack Obama actually done to merit the prize in 2009, other than be elected?
But the Nobel has often gone to extraordinary individuals who really have gone above and beyond to bring peace - in Northern Ireland and East Timor to name just two examples. Maybe the award to President Santos may yet galvanise public opinion in Colombia to think again about the deal.
Critics, led by former president Alvaro Uribe, said the deal was too lenient to the rebels.
Under the agreement, special courts would have been created to try crimes committed during the conflict.
Those who confessed would have received lighter sentences and avoided serving any time in conventional prisons.
The Farc would also have been guaranteed 10 seats in the Colombian Congress in the 2018 and 2022 elections.
Despite the rejection by voters, Mr Santos vowed to continue with talks with the rebels.
Government negotiators have already returned to the Cuban capital Havana for further discussions with Farc leaders.
Kaci Kullman Five, from the Nobel committee, said the award was also meant as ""encouragement"" to the rebels.
""Giving the prize to Santos is not a belittlement to any of the other parties.
""The Farc is obviously a very important part of this process.''
1964: Set up as armed wing of Communist Party
2002: At its height, it had an army of 20,000 fighters controlling up to a third of the country. Senator Ingrid Betancourt was kidnapped and held for six years along with 14 other hostages
2008: The Farc suffers a series of defeats in its worst year
2012: Start of peace talks in Havana
2016: Definitive ceasefire
Full timeline of Farc conflict
Mr Santos was selected from a list of 376 candidates - 228 were individuals and 148 were organisations. They included:
The main candidates for the 2016 Nobel Peace Prize
Why are Nobel laureates getting older?
Winners throughout the years",Colombian President Juan Manuel Santos has been awarded the Nobel Peace Prize for his efforts to end the 52-year conflict with left-wing rebels.
86,"The French manager has yet to say whether he will sign a new contract to stay beyond this season, but believes the spirit he has created in 20 years at the club can live on without him.
""It's more natural for local players because they have been educated in Arsenal - players like Ramsey, Chamberlain,"" Wenger said.
""They have to take charge.""
He added: ""They should lead and take responsibility to say 'yes, that is how we want to behave, this is how we want to play, let's go together'.
""If they didn't want it, that would be a huge disappointment.""
Sunday's FA Cup semi-final against Manchester City (kick-off 15:00 BST), which could be Wenger's last trip to Wembley Stadium, is also his 11th semi-final as Arsenal manager. It is the Gunners' last chance of a trophy this season.
Wenger could field as many as five British players - Aaron Ramsey, Alex Oxlade-Chamberlain, Theo Walcott, Kieran Gibbs and Rob Holding - but he says a player's nationality is less important to him than ""players who integrate the values of the club"" and are ""ready to defend these values"".
""A lot is said about my future but my future is more important in the value and spirit of what we have built in 20 years than my own person,"" added the 67-year-old Frenchman.
In the opposite dugout, Manchester City boss Pep Guardiola has happy memories of Wembley as both a player and a manager with Barcelona.
The Spaniard was a member of the Barca side who won the European Cup at the ground in 1992 and he was manager when the side beat Manchester United 3-1 in the Champions League final in 2011.
Guardiola said: ""Wembley in my life has been so important in terms of football. We were able to win the first Champions League when Ronald Koeman made a fantastic goal against the Sampdoria of Roberto Mancini.
""The second one, we beat one of the best teams in the world in Manchester United at Wembley and, especially the way we played, always I will remember in my heart.
""Wembley is an important part of my life. Going back there will always be special.""",Arsene Wenger has challenged Arsenal's British players to take responsibility for the club's future.
87,"Discovered on land at North Elmham, near Dereham, the circa 600 AD coin was created by French rulers of the time to increase their available currency.
Adrian Marsden, finds officer based at Norwich Castle Museum, said the object was probably buried with its owner.
The pendant was declared treasure by the Norfolk coroner on Wednesday.
Mr Marsden added: ""This is an early copy of a Byzantine gold coin made in France.
""The Merovingians [French rulers] created copies of Byzantine coins from their bullion as there wasn't enough coinage coming in from the eastern Roman empire. How many of these copies were 'official' currency is hard to say.""
The 23.5mm diameter pendant, created from an imitation of a gold solidus of emperor Maurice Tiberius (582-602 AD), features a suspension loop with three longitudinal ribs having been soldered to the edge of the coin immediately above the emperor's head.
""What's interesting is you have somebody in France copying a Byzantine coin which then also followed the trend of turning it into jewellery.""
Mr Marsden said the coin was likely to have come to England as a result of export trade at the time.
""We see very few of these so it's an interesting find and one that we will hope to acquire for the Norwich Castle Museum collection.""
Other items declared treasure at the coroner's inquest include an early-medieval Carolingian-style silver mount found in Barnham Broom, a hoard of 150 Roman coins discovered in Quidenham and an early-medieval biconical gold bead which would have been worn on high-status necklaces.","An early-medieval gold pendant created from an imitation of a Byzantine coin that was found in a Norfolk field is a ""rare find"", a museum expert has said."
88,"House Speaker Paul Ryan said he and Mr Trump agreed to pull the vote, after it became apparent it would not get the minimum of 215 Republican votes needed.
The last minute move was seen as a huge blow to Mr Trump.
Repealing and replacing the programme known as Obamacare was one of his major election pledges.
Earlier on Friday, White House press secretary Sean Spicer said that the vote would go ahead at 15:30 (19:30 GMT).
Mr Trump had reportedly warned Republicans that if they did not vote for his bill then they would be stuck with Barack Obama's healthcare programme for good.
However, multiple reports suggested that between 28 and 35 Republicans were opposed to his draft American Health Care Act.
The vote was withdrawn shortly after 15:30, and the House is now in recess.
Republicans currently have a majority in both the House and the Senate.
However, some Republicans were unhappy that the bill cut health coverage too severely, while others felt the changes did not go far enough.
The bill also appeared unpopular with the public - in one recent poll, just 17% approved of it.
Speaking after the withdrawal, Mr Trump blamed the Democrats for not supporting the bill and predicted that Obamacare would ""explode"".
He said the Republicans would probably focus on tax reform for now.
""We have to let Obamacare go its own way for a little while,"" he said, adding that if the Democrats were ""civilised and came together"" the two parties could work out a ""great healthcare bill"".
How bad was Friday's defeat of the American Health Care Act in the House of Representatives? Bad. Very bad.
The American Health Care Act was the first major piece of legislation pushed by the White House and the Republican-controlled Congress, a key political test early in the president's term, when he should be at the height of his power and party cohesion at its strongest.
In spite of all of this, Mr Trump, House Speaker Paul Ryan and the Republicans running Washington could not get the job done.
For Republicans Friday wasn't just bad. It was a disaster.
Read more analysis here.
Earlier, Mr Ryan told reporters: ""We are going to be living with Obamacare for the foreseeable future.
""I will not sugar coat this. This is a disappointing day for us. Doing big things is hard.""
""We were a 10-year opposition party where being against things was easy to do,"" he said, adding that it was difficult to get ""people to agree with each other in how we do things"".
Meanwhile, Democrat and House minority leader Nancy Pelosi described it as ""a victory for the American people"".
And House Minority Whip Steny Hoyer said it was a ""good day"" for Americans, adding ""we worked over years to assure that the American public would have access to affordable, quality healthcare"".",US President Donald Trump has withdrawn his healthcare bill after it failed to gain enough support to pass in Congress.
89,"The 34-year-old - nicknamed 'The Beast' and recognised for his immense physical strength on the Fifa series of video games - joined Wycombe on Sunday.
But during the first game of their pre-season trip to France, he saw red for a scuffle after an opponent shoved Wycombe's Luke O'Nien to the ground.
Striker Akinfenwa later said on Twitter: ""The sending off was dubious.""
However, he continued: ""I should have known better but guess every day is a learning day.""
The Le Havre player also saw red for the incident, but both sides continued to play 11 v 11 on the request of both managers.",Adebayo Akinfenwa was sent off on his Wycombe Wanderers debut in a pre-season friendly against Le Havre on Tuesday.
90,"One Met Police officer received an overtime payment of £45,000 last year, a Freedom of Information request found.
The overtime bill for officers and staff in England and Wales totalled almost £1bn over three years and went up by £6m last year.
The Home Office said the government had ""already taken steps to reduce unnecessary overtime payments"".
""We have asked the independent Police Remuneration Review Body to consider whether more can be done on this issue,"" said a spokesman.
""Police officers' pay should reflect the difficult work they do - but the public rightly expects that this is not abused.""
The National Police Chiefs' Council said it was ""only right"" that officers should be compensated for overtime.
By Danny Shaw, BBC home affairs correspondent
""Overtime does not go sick or take leave.""
That pithy phrase, from Tim Godwin, the former Metropolitan Police Deputy Commissioner, sums up the usefulness of overtime to a service that has to cope with sudden and unexpected events.
Whether it's the surveillance officer monitoring a terrorism suspect, the detective constable deployed on a murder investigation, or the civilian staff employee answering calls after hours because a colleague has gone home ill - overtime has a valuable part to play.
Sir Tom Winsor's review recognised that, while also recommending changes designed to reduce the overall bill.
The year-on-year increase, identified by 5 live's research, does not mean that work has stalled.
But it's interesting to note that some overtime payments appear to be connected to staff shortages.
As the police workforce shrinks further, it may well be that existing officers and staff are increasingly asked to plug the gaps.
Figures for 39 forces in England and Wales show the overtime bill rose from £307.1m in 2013/14 to £313.2m in 2014/15.
The Metropolitan Police accounted for about a third of the overall bill, while in two other forces, Bedfordshire and Cleveland, the overtime bill went up by 50% - explained in part by gaps in recruitment.
The Met said officers earning the highest amounts were in specialist roles, where working time was determined by the operational circumstances.
An officer at West Midlands Police earned £32,702 in overtime working in a contact centre.
Inspector Tony Morris from that force said ""recruitment in this business area has been on hold"" due to a reorganisation.
""This means the department has been carrying a significant number of vacancies, resulting in an increased need for planned overtime.""
Sergeants and constables are eligible to claim overtime for working extra days, for staying on at the end of a shift, or for being recalled between shifts.
On four days each week, officers are expected to give the first 30 minutes of unplanned overtime for free, traditionally referred to as ""half an hour for the Queen"".
Three years ago, Sir Tom Winsor's review of policing in England and Wales called for ""cultural change"" to reduce the cost of overtime.
He suggested that in future, the police pay review body may consider a ""buy out"" for sergeants which would see them give up overtime pay in return for an increased salary.
Overtime for inspectors was ""bought out"" in 1994.
South Wales Police reported the biggest percentage increase for overtime spending in the last year, from £5.2m in 2013/14 to £8.4m in 2014/15.
The force said the majority of that increase was due to the Nato summit in September 2014, which involved 9,500 officers from across the UK, including 1,500 from South Wales.
But in Scotland and Northern Ireland the figures were down on the previous year.
Police Scotland spent £18.2m on overtime in 2014/15, a reduction of £6m on the previous year.
The Police Service of Northern Ireland also spent less, down by £11.5m from £59.2m in 2013/14 to £47.7m in 2014/15.
A spokesman for the Metropolitan Police said: ""Overtime is called upon when it is essential to maintain operational effectiveness and, in the context of capital city policing and national responsibilities, there are times when there is a genuine need to call on officers to work beyond their scheduled hours to police unforeseen events, to provide security, or public reassurance.""
The force said the London Olympic and Paralympic Games had a particular impact on its overtime bill for 2012/13 - when forces in England and Wales spent a total of £354.9m.
Chief Constable Francis Habgood from the National Police Chiefs' Council said: ""Overtime is a very flexible - and can be a very cost-effective - way of managing unexpected demand and it is only right that officers whose lives are disrupted by a last-minute order to work an extended tour of duty or work on a rest day are compensated for that disruption.
""With the current cuts regime, we are doing all we can to ensure that the police service offers the best value for taxpayers' money and all forces have reduced overtime spend in recent years.""","Some UK police forces are using overtime to cover gaps caused by staff shortages, BBC Radio 5 live has found."
91,"Shillington, who made 90 appearances in the 50-over format, will continue to play Twenty20 internationals.
The 36-year-old scored 1,276 runs, including six half-centuries, in an ODI career which began in August 1997.
Ireland, already out of contention for a World Cup place, lost by 36 runs in a rain-affected contest in Colombo.
The Irish were bowled out for 166 with a ball of their 50 overs to spare, with Malahide keeper Mary Waldron top-scoring with an unbeaten 33.
Isobel Joyce (30), Cecelia Joyce (29) and Gaby Lewis (21) were unable to push on against a South Africa side who had already made sure of qualification, as Lizelle Lee, Sune Luus and Dane van Niekerk all took two wickets.
Kim Garth trapped Lee lbw early on in South Africa's reply, but Laura Wolvaardt (32 not out) and Mignon du Preez (29 not out) took them to 82-1 when rain and thunder at the Colombo Cricket Club curtailed the game with the batting side well ahead on the Duckworth-Lewis-Stern system.
Shillington, whose ODI career began as a 16-year-old, said: ""It feels like it's the right time to move away from the longer format due to the increased programme and upcoming tour commitments.
""But I am excited to stay involved in the T20 format with a qualifier and World T20 coming around in 2018.""
In 2013, she became the first Irish woman to score a Twenty20 hundred in a 117-run victory over Japan, hammering an unbeaten 114 from 72 balls in Dublin, although that match was not classed as a ""full"" T20 international as Japan do not have T20 international status.
This content will not work on your device, please check Javascript and cookies are enabled or update your browser",Clare Shillington announced her retirement from one-day internationals after Ireland lost to South Africa in their final World Cup Qualifier game.
92,"It effectively completes the four-year-old software's transformation from a ""lightweight"" chat app, spun off from the main Facebook site, into a fully-fledged ""platform"" of its own.
More than 40 new add-on apps have already been developed so far.
But one expert said there was a risk Messenger would become bloated.
Messenger has already proved controversial with some users of the social network, who have complained about having to switch between two apps to stay in touch with their Facebook friends.
Facebook's founder Mark Zuckerberg announced the move at his firm's F8 developers conference in San Francisco.
He said more than 600 million people already used Messenger at least once a month to express themselves, and that allowing other social networks and services to directly post to it would make ""conversations better"".
Among the new apps unveiled are ways to post:
It builds on a move to allow US-based users to send money to and from each other via Messenger, which Facebook announced last week, and the earlier inclusion of Voip (voice over internet protocol) calls and stickers.
Mr Zuckerberg also revealed plans to launch an associated service called Businesses on Messenger.
Using the app instead of email, the public will be able to hold conversations with companies from which they buy goods, or have other interactions with.
Facebook suggested this could include receiving delivery status updates, organising the return of an order and asking follow-up questions.
The company is far from the first to attempt to turn a messaging app into a wider platform.
China's WeChat service has gone even further by allowing its users to book taxis, pick cinema seats and find nearby restaurants among other actions.
But one expert suggested Facebook should be cautious about the rate at which it adds further facilities to Messenger.
""There's a potential risk that they are going to overload Messenger with too many functions and none of them become that important - it really depends on how extensive they get with the features that they add over time,"" said Brian Blau from the Gartner tech consultancy.
""We have seen something like that happen with Facebook's Timeline, where you have all these different people competing for your attention.
""So, Facebook won't want to over-bloat, but it could enable all kinds of interesting scenarios where you can integrate messaging with other apps and services.""
Right now many of the Messenger apps look fun, if a bit gimmicky.
But over time these new interactions will give Facebook another source of rich information about a user's interests - and thereby the potential to attract more ad revenue.
Facebook would have taken inspiration from companies like China's WeChat and Japan's Line, which have proven successful in building both content and business services atop their core messenger offerings.
But Messenger for Business is an ambitious plan.
It is asking users to supplant more tried-and-tested means like email.
Other communications behemoths like Skype tried - unsuccessfully - to become places to reinvent communications between businesses and their customers.
Will users be happy to shift their business interactions over to Facebook - a platform where, until now, they have been used to dealing primarily with friends?
Other announcements made at F8 included:","Facebook has confirmed that it is opening up its Messenger service to third-party developers, allowing them to add functions of their own."
93,"Forster, who rejoined the club in July after 22 games on dual registration at Haven earlier in his career, replaces sacked James Coyle.
He began his career at Saints, winning the academy Grand Final there, but was limited to five senior appearances.
""This appointment will lift everybody,"" general manager Amanda Hewer said.
The ex-Salford forward takes charge after a season which saw Haven relegated from the Championship, despite winning three of the final five games in the Super 8s.
Subscribe to the BBC Sport newsletter to get our pick of news, features and video sent to your inbox.","Whitehaven have appointed former St Helens prop Carl Forster as player-coach at the age of 24, the youngest in the professional game."
94,"Andrew Salina was found seriously injured at his home in Roystonhill at about 03:30 after emergency services were alerted to a disturbance.
He was subsequently pronounced dead at the scene by paramedics.
DCI Paul Livingstone said it appeared a weapon had been used in the ""violent incident"" and appealed for information about three men seen in the area.
Detectives from Police Scotland's major investigation team are treating the death as a murder. Officers were conducting door-to-door inquiries, with specialist forensic teams at the scene and additional patrols in the area.
Mr Livingstone said: ""I am asking for the assistance of the local community to come forward with any information you may have. It is possible you witnessed or heard a disturbance in Roystonhill at the junction with Millburn Street at around 03:30 hours.
""We also understand that three men were seen entering the area in a small light coloured car and were seen leaving the area in the same vehicle following the alleged incident.
""I want to reassure the local community that we are doing everything we can to find out what took place and determine who is responsible for the death of Andrew Salina. Additional officers are patrolling Royston and I would ask anyone with any information or concerns to speak with them today.""",Police have launched a murder inquiry after a 51-year-old man was killed in his home in Glasgow.
95,"Ibrahim Halawa, the son of the most senior Muslim cleric in the Republic of Ireland, was arrested during a siege on the Al-Fath mosque in Cairo in 2013.
The mass trial of Mr Halawa and 493 others began in March after being postponed five times since his arrest.
Mr Halawa, 19, could face the death penalty if he is convicted.
Mr Halawa was on a family holiday to his parents' homeland when he and three of his sisters were arrested by Egyptian security forces during a crackdown on protests in the country's capital.
He was 17 at the time.
His family said he had taken refuge in the building during violent clashes between supporters of ousted president Mohammed Morsi and the security forces.
His sisters were allowed to return to Dublin in November 2013.
On Wednesday, a hearing in his case took place, with Irish officials in attendance.
But it could not proceed as 16 defendants were not present in court, according to the Irish Department of Foreign Affairs.
Defence lawyers requested that the trial would not proceed during the forthcoming Ramadan period and the judge agreed to adjourn the matter until 2 August, the department added.
Amnesty International Ireland said Mr Halawa should be released immediately with all charges against him dropped.
Colm O'Gorman, the human rights organisation's executive director in Ireland, said the situation was ""utterly unacceptable"".
""No one should have to withstand the continual raising of hope that they might have their day in court, only to have that hope continually dashed,"" he said.
""This young man should be at home in Ireland, continuing his studies and getting on with his life.""
He added: ""I urge the Irish government and their EU partners to continue to work on Ibrahim's case as an absolute priority.""",The trial of a Dublin teenager held in an Egyptian prison for almost two years has been adjourned for a third time.
96,"The government investigation said the bodies were burned at a rubbish dump hours after the students went missing.
But the Inter-American Commission on Human Rights says it has found no evidence to support claims that the bodies were incinerated.
The Mexican government is sending forensic experts to the area.
The move was announced by Attorney General Arely Gomez Shortly after the IACHR report was published.
Relatives have always rejected the official investigation.
They accused the authorities of covering up the alleged involvement of high-ranking officials and possibly the army in the killings.
The case shocked Mexico and led to weeks of protests against official impunity and the government of President Enrique Pena Nieto.
Analysis: By Katy Watson, BBC News, Mexico City
This report confirms what many people have believed for a long time - that the government's investigation into the disappearance of the 43 students was deeply flawed.
The families of the missing disagreed from the start with the government's version of events - now they've been vindicated.
There is a lot that is still unknown - the report doesn't explain what happened to the students and only suggests possible motives.
But what is clear is that the government needs to step up its efforts to get to the bottom of what actually happened.  President Enrique Pena Nieto has been hugely criticised for his handling of this case - this report will heap yet more pressure on him.
After a six-month investigation, the Washington-based IACHR released a report of nearly 500 pages urging the government to continue looking for the missing students.
A Peruvian fire expert hired by the commission concluded that it was impossible for all the bodies to have been burned at the landfill site in the municipality of Cocula, in the western state of Guerrero.
Jose Torero, from the University of Queensland in Australia, said it would have required 13 tonnes of tyres, 20 tonnes of wood and 13 tonnes of diesel to cremate the bodies.
It would have taken the gang 60 hours to finish the job, he said.
""There is no evidence indicating the presence of a fire of the size [needed] for the cremation of even one body,"" Mr Torero concluded.
The original probe said the trainee teachers were rounded up by corrupt policemen after travelling to the city of Iguala on 26 September and taking part in a protest over job discrimination.
They are reported to have disrupted a rally planned by the mayor's wife later in the evening.
They were then allegedly handed over to the local Guerreros Unidos (United Warriors) criminal gang, which was told to kill them and dispose of their bodies.
Several people were arrested in the following days, including the mayor, his wife, local policemen and men accused of belonging to the local gang.
The government said some of the people who took part in the killings led them to the landfill site.
According to the original inquiry, forensic experts managed to retrieve there a fragment of a bone, which was identified as that of one of the missing students after DNA tests in Austria.",An independent investigation into the disappearance of 43 Mexican students nearly a year ago has rejected the government's account of events.
